"path_id"	"full_path_length"	"testable_path_length"	"aberrational_genes"	"proportion_aberrational"	"proportion_of_cohort_w_aberrational_gene_in_path"	"Num_patient_with_aberrational_gene_.s._in_path"	"count_of_aberrational_genes_in_path_cross_cohort"	"max_in_one_gene"	"min_in_one_gene"	"hyperg_p_value"	"hyperg_p_w_FDR"
"PLC-gamma1 signalling"	"PLC-gamma1 signalling"	33	33	13	0.393939393939394	0.280701754385965	16	19	3	0	0.00800608874475039	0.728948766560539
"Synthesis of PIPs at the plasma membrane"	"Synthesis of PIPs at the plasma membrane"	33	33	13	0.393939393939394	0.456140350877193	26	34	15	0	0.00800608874475039	0.728948766560539
"Interleukin receptor SHC signaling"	"Interleukin receptor SHC signaling"	28	28	11	0.392857142857143	0.368421052631579	21	27	15	0	0.0125117315748481	0.932059953006743
"Elastic fibre formation"	"Elastic fibre formation"	41	41	16	0.390243902439024	0.280701754385965	16	22	3	0	0.00480776140617567	0.535491809953974
"Signaling by VEGF"	"Signaling by VEGF"	113	113	44	0.389380530973451	0.543859649122807	31	70	15	0	2.10028151110819e-05	0.0104760321846875
"Regulation of signaling by CBL"	"Regulation of signaling by CBL"	18	18	7	0.388888888888889	0.350877192982456	20	23	15	0	0.0311966624853077	1
"cGMP effects"	"cGMP effects"	18	18	7	0.388888888888889	0.140350877192982	8	9	2	0	0.0311966624853077	1
"Semaphorin interactions"	"Semaphorin interactions"	67	67	26	0.388059701492537	0.350877192982456	20	33	4	0	0.000731237098577364	0.147173802857383
"Inositol phosphate metabolism"	"Inositol phosphate metabolism"	44	44	17	0.386363636363636	0.298245614035088	17	21	4	0	0.00446689837250203	0.50737825305466
"Advanced glycosylation endproduct receptor signaling"	"Advanced glycosylation endproduct receptor signaling"	13	13	5	0.384615384615385	0.087719298245614	5	7	3	0	0.0499792897507996	1
"GABA A receptor activation"	"GABA A receptor activation"	13	13	5	0.384615384615385	0.0701754385964912	4	5	1	0	0.0499792897507996	1
"IRF3-mediated induction of type I IFN"	"IRF3-mediated induction of type I IFN"	13	13	5	0.384615384615385	0.0701754385964912	4	5	1	0	0.0499792897507996	1
"VEGFR2 mediated vascular permeability"	"VEGFR2 mediated vascular permeability"	26	26	10	0.384615384615385	0.157894736842105	9	11	2	0	0.0184163350147177	1
"GRB2 events in EGFR signaling"	"GRB2 events in EGFR signaling"	21	21	8	0.380952380952381	0.175438596491228	10	11	3	0	0.0292571550538244	1
"Platelet Aggregation (Plug Formation)"	"Platelet Aggregation (Plug Formation)"	37	37	14	0.378378378378378	0.263157894736842	15	18	3	0	0.0100253261539918	0.827429233968524
"NRAGE signals death through JNK"	"NRAGE signals death through JNK"	45	45	17	0.377777777777778	0.228070175438596	13	21	2	0	0.00591452643772539	0.603870545995247
"Ca2+ pathway"	"Ca2+ pathway"	61	61	23	0.377049180327869	0.385964912280702	22	31	3	0	0.00208465946395653	0.318875394578875
"CD28 co-stimulation"	"CD28 co-stimulation"	32	32	12	0.375	0.403508771929825	23	28	15	0	0.0157461049732806	1
"Cell-extracellular matrix interactions"	"Cell-extracellular matrix interactions"	16	16	6	0.375	0.12280701754386	7	9	3	0	0.0470746535265296	1
"ChREBP activates metabolic gene expression"	"ChREBP activates metabolic gene expression"	8	8	3	0.375	0.0701754385964912	4	4	2	0	0.0809657659887825	1
"Digestion of dietary carbohydrate"	"Digestion of dietary carbohydrate"	8	8	3	0.375	0.0526315789473684	3	3	1	0	0.0809657659887825	1
"Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion"	"Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion"	8	8	3	0.375	0.0701754385964912	4	4	2	0	0.0809657659887825	1
"Free fatty acids regulate insulin secretion"	"Free fatty acids regulate insulin secretion"	8	8	3	0.375	0.0701754385964912	4	4	2	0	0.0809657659887825	1
"Hyaluronan metabolism"	"Hyaluronan metabolism"	16	16	6	0.375	0.087719298245614	5	6	1	0	0.0470746535265296	1
"Hydrolysis of LPC"	"Hydrolysis of LPC"	8	8	3	0.375	0.0701754385964912	4	4	2	0	0.0809657659887825	1
"Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA"	"Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA"	8	8	3	0.375	0.0526315789473684	3	3	1	0	0.0809657659887825	1
"JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1"	"JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1"	16	16	6	0.375	0.105263157894737	6	7	2	0	0.0470746535265296	1
"Negative regulation of the PI3K/AKT network"	"Negative regulation of the PI3K/AKT network"	8	8	3	0.375	0.105263157894737	6	6	4	0	0.0809657659887825	1
"Polo-like kinase mediated events"	"Polo-like kinase mediated events"	16	16	6	0.375	0.228070175438596	13	14	8	0	0.0470746535265296	1
"Recruitment of repair and signaling proteins to double-strand breaks"	"Recruitment of repair and signaling proteins to double-strand breaks"	8	8	3	0.375	0.0526315789473684	3	3	1	0	0.0809657659887825	1
"Regulation of cytoskeletal remodeling and cell spreading by IPP complex components"	"Regulation of cytoskeletal remodeling and cell spreading by IPP complex components"	8	8	3	0.375	0.0526315789473684	3	3	1	0	0.0809657659887825	1
"STING mediated induction of host immune responses"	"STING mediated induction of host immune responses"	16	16	6	0.375	0.087719298245614	5	6	1	0	0.0470746535265296	1
"Trafficking of GluR2-containing AMPA receptors"	"Trafficking of GluR2-containing AMPA receptors"	16	16	6	0.375	0.157894736842105	9	10	3	0	0.0470746535265296	1
"mitochondrial fatty acid beta-oxidation of saturated fatty acids"	"mitochondrial fatty acid beta-oxidation of saturated fatty acids"	8	8	3	0.375	0.0526315789473684	3	3	1	0	0.0809657659887825	1
"Extracellular matrix organization"	"Extracellular matrix organization"	266	266	99	0.37218045112782	0.649122807017544	37	133	5	0	8.50595316403968e-09	8.8710995456503e-06
"Assembly of collagen fibrils and other multimeric structures"	"Assembly of collagen fibrils and other multimeric structures"	54	54	20	0.37037037037037	0.350877192982456	20	37	5	0	0.00454722746295544	0.511438783196436
"Kinesins"	"Kinesins"	27	27	10	0.37037037037037	0.157894736842105	9	11	2	0	0.024932737359646	1
"Cell-Cell communication"	"Cell-Cell communication"	130	130	48	0.369230769230769	0.666666666666667	38	87	15	0	5.09721091621618e-05	0.0224908778719576
"Apoptotic cleavage of cellular proteins"	"Apoptotic cleavage of cellular proteins"	38	38	14	0.368421052631579	0.245614035087719	14	23	5	0	0.0132059925786439	0.968389359608265
"Ephrin signaling"	"Ephrin signaling"	19	19	7	0.368421052631579	0.140350877192982	8	8	2	0	0.0435733178313553	1
"Other semaphorin interactions"	"Other semaphorin interactions"	19	19	7	0.368421052631579	0.140350877192982	8	8	2	0	0.0435733178313553	1
"Axon guidance"	"Axon guidance"	327	327	120	0.36697247706422	0.807017543859649	46	163	4	0	6.878334568583e-10	7.89097099859049e-07
"Activated NOTCH1 Transmits Signal to the Nucleus"	"Activated NOTCH1 Transmits Signal to the Nucleus"	30	30	11	0.366666666666667	0.175438596491228	10	16	4	0	0.0228036876678388	1
"Activation of Kainate Receptors upon glutamate binding"	"Activation of Kainate Receptors upon glutamate binding"	30	30	11	0.366666666666667	0.228070175438596	13	15	3	0	0.0228036876678388	1
"Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity"	"Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity"	30	30	11	0.366666666666667	0.210526315789474	12	16	3	0	0.0228036876678388	1
"Trafficking of AMPA receptors"	"Trafficking of AMPA receptors"	30	30	11	0.366666666666667	0.210526315789474	12	16	3	0	0.0228036876678388	1
"EPHB-mediated forward signaling"	"EPHB-mediated forward signaling"	41	41	15	0.365853658536585	0.263157894736842	15	18	2	0	0.01204019894842	0.902795494586308
"Biotin transport and metabolism"	"Biotin transport and metabolism"	11	11	4	0.363636363636364	0.087719298245614	5	5	2	0	0.0772018564371184	1
"ECM proteoglycans"	"ECM proteoglycans"	55	55	20	0.363636363636364	0.280701754385965	16	26	3	0	0.00583352170976736	0.602913475068102
"Endosomal/Vacuolar pathway"	"Endosomal/Vacuolar pathway"	11	11	4	0.363636363636364	0.105263157894737	6	6	3	0	0.0772018564371184	1
"Establishment of Sister Chromatid Cohesion"	"Establishment of Sister Chromatid Cohesion"	11	11	4	0.363636363636364	0.0701754385964912	4	4	1	0	0.0772018564371184	1
"Glucagon signaling in metabolic regulation"	"Glucagon signaling in metabolic regulation"	33	33	12	0.363636363636364	0.210526315789474	12	14	3	0	0.020777115521825	1
"Integrin cell surface interactions"	"Integrin cell surface interactions"	66	66	24	0.363636363636364	0.333333333333333	19	27	2	0	0.00312919130380573	0.398874943752222
"Interleukin-6 signaling"	"Interleukin-6 signaling"	11	11	4	0.363636363636364	0.12280701754386	7	7	3	0	0.0772018564371184	1
"Interleukin-7 signaling"	"Interleukin-7 signaling"	11	11	4	0.363636363636364	0.087719298245614	5	5	2	0	0.0772018564371184	1
"Recruitment of NuMA to mitotic centrosomes"	"Recruitment of NuMA to mitotic centrosomes"	11	11	4	0.363636363636364	0.0701754385964912	4	6	3	0	0.0772018564371184	1
"SHC1 events in EGFR signaling"	"SHC1 events in EGFR signaling"	22	22	8	0.363636363636364	0.175438596491228	10	11	3	0	0.0399262473356459	1
"Signaling by NOTCH3"	"Signaling by NOTCH3"	11	11	4	0.363636363636364	0.12280701754386	7	8	5	0	0.0772018564371184	1
"Smooth Muscle Contraction"	"Smooth Muscle Contraction"	22	22	8	0.363636363636364	0.157894736842105	9	10	2	0	0.0399262473356459	1
"Transport of Ribonucleoproteins into the Host Nucleus"	"Transport of Ribonucleoproteins into the Host Nucleus"	33	33	12	0.363636363636364	0.140350877192982	8	14	2	0	0.020777115521825	1
"Transport of organic anions"	"Transport of organic anions"	11	11	4	0.363636363636364	0.0526315789473684	3	5	2	0	0.0772018564371184	1
"Unwinding of DNA"	"Unwinding of DNA"	11	11	4	0.363636363636364	0.0701754385964912	4	4	1	0	0.0772018564371184	1
"Interleukin-2 signaling"	"Interleukin-2 signaling"	47	47	17	0.361702127659574	0.43859649122807	25	35	15	0	0.00994981606591483	0.827147795719745
"Nitric oxide stimulates guanylate cyclase"	"Nitric oxide stimulates guanylate cyclase"	25	25	9	0.36	0.140350877192982	8	11	2	0	0.0363556073525202	1
"Adenylate cyclase inhibitory pathway"	"Adenylate cyclase inhibitory pathway"	14	14	5	0.357142857142857	0.12280701754386	7	7	3	0	0.0713534507904434	1
"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion"	"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion"	42	42	15	0.357142857142857	0.245614035087719	14	19	3	0	0.0154975782328285	1
"Inhibition of adenylate cyclase pathway"	"Inhibition of adenylate cyclase pathway"	14	14	5	0.357142857142857	0.12280701754386	7	7	3	0	0.0713534507904434	1
"Regulation of IFNG signaling"	"Regulation of IFNG signaling"	14	14	5	0.357142857142857	0.12280701754386	7	7	2	0	0.0713534507904434	1
"Uptake and function of anthrax toxins"	"Uptake and function of anthrax toxins"	14	14	5	0.357142857142857	0.087719298245614	5	5	1	0	0.0713534507904434	1
"Interleukin-3, 5 and GM-CSF signaling"	"Interleukin-3, 5 and GM-CSF signaling"	45	45	16	0.355555555555556	0.43859649122807	25	32	15	0	0.0140141465486703	1
"EPH-ephrin mediated repulsion of cells"	"EPH-ephrin mediated repulsion of cells"	48	48	17	0.354166666666667	0.280701754385965	16	21	2	0	0.0126611966175728	0.937109208824464
"Signaling by PDGF"	"Signaling by PDGF"	184	184	65	0.353260869565217	0.842105263157895	48	111	15	0	1.82858602993941e-05	0.0095354208908399
"Butyrate Response Factor 1 (BRF1) destabilizes mRNA"	"Butyrate Response Factor 1 (BRF1) destabilizes mRNA"	17	17	6	0.352941176470588	0.105263157894737	6	7	2	0	0.0650081796982021	1
"Cell junction organization"	"Cell junction organization"	85	85	30	0.352941176470588	0.491228070175439	28	51	5	0	0.00216389958000296	0.326640973369088
"Formation of Senescence-Associated Heterochromatin Foci (SAHF)"	"Formation of Senescence-Associated Heterochromatin Foci (SAHF)"	17	17	6	0.352941176470588	0.175438596491228	10	10	4	0	0.0650081796982021	1
"Glucose transport"	"Glucose transport"	40	40	14	0.35	0.157894736842105	9	15	2	0	0.0218578725650134	1
"Syndecan interactions"	"Syndecan interactions"	20	20	7	0.35	0.12280701754386	7	9	3	0	0.0587880514625483	1
"Transcriptional activation of mitochondrial biogenesis"	"Transcriptional activation of mitochondrial biogenesis"	43	43	15	0.348837209302326	0.228070175438596	13	19	3	0	0.0196752258857503	1
"Hexose transport"	"Hexose transport"	46	46	16	0.347826086956522	0.192982456140351	11	17	2	0	0.0177025564250056	1
"GPVI-mediated activation cascade"	"GPVI-mediated activation cascade"	49	49	17	0.346938775510204	0.43859649122807	25	33	15	0	0.0159227011537433	1
"Apoptotic execution  phase"	"Apoptotic execution  phase"	52	52	18	0.346153846153846	0.263157894736842	15	28	5	0	0.0143187735061594	1
"Chromatin modifying enzymes"	"Chromatin modifying enzymes"	208	208	72	0.346153846153846	0.701754385964912	40	110	8	0	1.59892714197696e-05	0.00873487170919894
"Chromatin organization"	"Chromatin organization"	208	208	72	0.346153846153846	0.701754385964912	40	110	8	0	1.59892714197696e-05	0.00873487170919894
"EGFR downregulation"	"EGFR downregulation"	26	26	9	0.346153846153846	0.157894736842105	9	10	2	0	0.0475676525636466	1
"YAP1- and WWTR1 (TAZ)-stimulated gene expression"	"YAP1- and WWTR1 (TAZ)-stimulated gene expression"	29	29	10	0.344827586206897	0.192982456140351	11	13	3	0	0.0426782531792795	1
"SHC1 events in ERBB2 signaling"	"SHC1 events in ERBB2 signaling"	32	32	11	0.34375	0.228070175438596	13	15	3	0	0.0382612104846999	1
"Downstream signal transduction"	"Downstream signal transduction"	161	161	55	0.341614906832298	0.789473684210526	45	94	15	0	0.000198530570434619	0.0632662423186586
"DAP12 signaling"	"DAP12 signaling"	164	164	56	0.341463414634146	0.754385964912281	43	92	15	0	0.000178830017113385	0.0601567782088266
"EPH-Ephrin signaling"	"EPH-Ephrin signaling"	94	94	32	0.340425531914894	0.43859649122807	25	43	4	0	0.00323416252567854	0.407725241894749
"p75 NTR receptor-mediated signalling"	"p75 NTR receptor-mediated signalling"	83	83	28	0.337349397590361	0.298245614035088	17	34	2	0	0.00600708650232473	0.603870545995247
"Stimuli-sensing channels"	"Stimuli-sensing channels"	98	98	33	0.336734693877551	0.421052631578947	24	47	5	0	0.00351595770234125	0.429104371507292
"Neuronal System"	"Neuronal System"	280	280	94	0.335714285714286	0.701754385964912	40	119	3	0	4.61737246726379e-06	0.00352050352256917
"Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell"	"Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell"	140	140	47	0.335714285714286	0.543859649122807	31	60	3	0	0.000794635389499421	0.157176299564152
"Downstream signaling of activated FGFR"	"Downstream signaling of activated FGFR"	149	149	50	0.335570469798658	0.736842105263158	42	86	15	0	0.000578587848599321	0.126342531983961
"ATF6-alpha activates chaperones"	"ATF6-alpha activates chaperones"	12	12	4	0.333333333333333	0.087719298245614	5	6	2	0	0.108748830486196	1
"Activation of C3 and C5"	"Activation of C3 and C5"	6	6	2	0.333333333333333	0.0350877192982456	2	2	1	0	0.130573822219949	1
"Acyl chain remodeling of CL"	"Acyl chain remodeling of CL"	6	6	2	0.333333333333333	0.0526315789473684	3	3	2	0	0.130573822219949	1
"Adrenaline signalling through Alpha-2 adrenergic receptor"	"Adrenaline signalling through Alpha-2 adrenergic receptor"	3	3	1	0.333333333333333	0.0175438596491228	1	1	1	0	0.12810108951422	1
"Arachidonate production from DAG"	"Arachidonate production from DAG"	3	3	1	0.333333333333333	0.0350877192982456	2	2	2	0	0.12810108951422	1
"Beta oxidation of butanoyl-CoA to acetyl-CoA"	"Beta oxidation of butanoyl-CoA to acetyl-CoA"	3	3	1	0.333333333333333	0.0175438596491228	1	1	1	0	0.12810108951422	1
"Beta oxidation of palmitoyl-CoA to myristoyl-CoA"	"Beta oxidation of palmitoyl-CoA to myristoyl-CoA"	3	3	1	0.333333333333333	0.0175438596491228	1	1	1	0	0.12810108951422	1
"CD28 dependent Vav1 pathway"	"CD28 dependent Vav1 pathway"	12	12	4	0.333333333333333	0.0526315789473684	3	4	1	0	0.108748830486196	1
"CHL1 interactions"	"CHL1 interactions"	9	9	3	0.333333333333333	0.0526315789473684	3	3	1	0	0.120658017255798	1
"CaMK IV-mediated phosphorylation of CREB"	"CaMK IV-mediated phosphorylation of CREB"	3	3	1	0.333333333333333	0.0175438596491228	1	1	1	0	0.12810108951422	1
"Constitutive Signaling by NOTCH1 HD Domain Mutants"	"Constitutive Signaling by NOTCH1 HD Domain Mutants"	15	15	5	0.333333333333333	0.12280701754386	7	9	4	0	0.0971640761341017	1
"DNA Damage Reversal"	"DNA Damage Reversal"	3	3	1	0.333333333333333	0.0175438596491228	1	1	1	0	0.12810108951422	1
"EGFR Transactivation by Gastrin"	"EGFR Transactivation by Gastrin"	9	9	3	0.333333333333333	0.105263157894737	6	6	3	0	0.120658017255798	1
"Electron transport from NADPH to Ferredoxin"	"Electron transport from NADPH to Ferredoxin"	3	3	1	0.333333333333333	0.0350877192982456	2	2	2	0	0.12810108951422	1
"FMO oxidises nucleophiles"	"FMO oxidises nucleophiles"	3	3	1	0.333333333333333	0.0175438596491228	1	1	1	0	0.12810108951422	1
"Folding of actin by CCT/TriC"	"Folding of actin by CCT/TriC"	9	9	3	0.333333333333333	0.0526315789473684	3	3	1	0	0.120658017255798	1
"Formation of annular gap junctions"	"Formation of annular gap junctions"	9	9	3	0.333333333333333	0.0526315789473684	3	3	1	0	0.120658017255798	1
"Formation of apoptosome"	"Formation of apoptosome"	3	3	1	0.333333333333333	0.0175438596491228	1	1	1	0	0.12810108951422	1
"GRB2 events in ERBB2 signaling"	"GRB2 events in ERBB2 signaling"	30	30	10	0.333333333333333	0.228070175438596	13	14	3	0	0.0541845805806396	1
"Glycosphingolipid metabolism"	"Glycosphingolipid metabolism"	39	39	13	0.333333333333333	0.157894736842105	9	14	2	0	0.038336195182251	1
"HDL-mediated lipid transport"	"HDL-mediated lipid transport"	15	15	5	0.333333333333333	0.105263157894737	6	6	2	0	0.0971640761341017	1
"Highly calcium permeable nicotinic acetylcholine receptors"	"Highly calcium permeable nicotinic acetylcholine receptors"	9	9	3	0.333333333333333	0.0526315789473684	3	3	1	0	0.120658017255798	1
"Hyaluronan uptake and degradation"	"Hyaluronan uptake and degradation"	12	12	4	0.333333333333333	0.0526315789473684	3	4	1	0	0.108748830486196	1
"Hydroxycarboxylic acid-binding receptors"	"Hydroxycarboxylic acid-binding receptors"	3	3	1	0.333333333333333	0.0175438596491228	1	1	1	0	0.12810108951422	1
"Inactivation of Cdc42 and Rac"	"Inactivation of Cdc42 and Rac"	9	9	3	0.333333333333333	0.087719298245614	5	5	2	0	0.120658017255798	1
"Inhibition of TSC complex formation by PKB"	"Inhibition of TSC complex formation by PKB"	3	3	1	0.333333333333333	0.0175438596491228	1	1	1	0	0.12810108951422	1
"Inhibition of replication initiation of damaged DNA by RB1/E2F1"	"Inhibition of replication initiation of damaged DNA by RB1/E2F1"	12	12	4	0.333333333333333	0.12280701754386	7	7	4	0	0.108748830486196	1
"Interactions of Tat with host cellular proteins"	"Interactions of Tat with host cellular proteins"	3	3	1	0.333333333333333	0.0175438596491228	1	1	1	0	0.12810108951422	1
"Interconversion of 2-oxoglutarate and 2-hydroxyglutarate"	"Interconversion of 2-oxoglutarate and 2-hydroxyglutarate"	3	3	1	0.333333333333333	0.0175438596491228	1	1	1	0	0.12810108951422	1
