Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-BA-4076-01A-01D-1432-01	10	8623528	13388640	3466	0.000000
TCGA-BA-4076-01A-01D-1432-01	10	13392252	17777536	3472	-0.833590
TCGA-BA-4076-01A-01D-1432-01	10	18244420	44374899	14396	0.000000
TCGA-BA-4076-01A-01D-1432-01	10	44375635	44375925	5	-0.982966
TCGA-BA-4076-01A-01D-1432-01	10	44376205	135225087	53866	0.000000
TCGA-BA-4076-01A-01D-1432-01	11	456120	68643909	35990	0.000000
TCGA-BA-4076-01A-01D-1432-01	11	68645233	70554732	1064	3.644339
TCGA-BA-4076-01A-01D-1432-01	11	70559176	134140152	40220	0.000000
TCGA-BA-4076-01A-01D-1432-01	12	889902	133161346	73975	0.000000
TCGA-BA-4076-01A-01D-1432-01	13	19450806	20004673	357	0.000000
TCGA-BA-4076-01A-01D-1432-01	13	20105323	20115373	11	-0.809556
TCGA-BA-4076-01A-01D-1432-01	13	20527411	99071852	45943	0.000000
TCGA-BA-4076-01A-01D-1432-01	13	99072128	99076686	6	-0.759777
TCGA-BA-4076-01A-01D-1432-01	13	99080513	114987458	10352	0.000000
TCGA-BA-4076-01A-01D-1432-01	14	20501368	28762947	3931	0.640846
TCGA-BA-4076-01A-01D-1432-01	14	28764007	32594300	2087	1.216126
TCGA-BA-4076-01A-01D-1432-01	14	32599329	34966936	1893	2.248866
TCGA-BA-4076-01A-01D-1432-01	14	34969406	35067542	40	1.216126
TCGA-BA-4076-01A-01D-1432-01	14	35069496	37204423	1123	2.131643
TCGA-BA-4076-01A-01D-1432-01	14	37207924	50124676	6031	0.640846
TCGA-BA-4076-01A-01D-1432-01	14	50127761	58549249	5605	-0.768343
TCGA-BA-4076-01A-01D-1432-01	14	58555329	58896442	143	0.103474
TCGA-BA-4076-01A-01D-1432-01	14	58900851	59425014	342	1.306013
TCGA-BA-4076-01A-01D-1432-01	14	59425162	59893435	350	3.603243
TCGA-BA-4076-01A-01D-1432-01	14	59893647	60324950	244	2.719401
TCGA-BA-4076-01A-01D-1432-01	14	60327460	60442054	51	1.306013
TCGA-BA-4076-01A-01D-1432-01	14	60445413	68875597	4813	3.460009
TCGA-BA-4076-01A-01D-1432-01	14	68878038	69094597	172	1.688623
TCGA-BA-4076-01A-01D-1432-01	14	69098816	69194761	80	-0.840238
TCGA-BA-4076-01A-01D-1432-01	14	69195110	71677540	1511	0.000000
TCGA-BA-4076-01A-01D-1432-01	14	71681140	75498177	2254	1.681478
TCGA-BA-4076-01A-01D-1432-01	14	75503374	105988038	18797	0.000000
TCGA-BA-4076-01A-01D-1432-01	15	23687685	23700592	8	0.306332
TCGA-BA-4076-01A-01D-1432-01	15	23701107	23826287	97	0.746892
TCGA-BA-4076-01A-01D-1432-01	15	23826761	24328744	362	1.436643
TCGA-BA-4076-01A-01D-1432-01	15	24801722	87725146	35478	0.000000
TCGA-BA-4076-01A-01D-1432-01	15	87725596	88186206	187	-0.326365
TCGA-BA-4076-01A-01D-1432-01	15	88199678	101884307	8416	0.000000
TCGA-BA-4076-01A-01D-1432-01	16	653459	56436359	20533	0.000000
TCGA-BA-4076-01A-01D-1432-01	16	56446612	61620660	3122	0.240801
TCGA-BA-4076-01A-01D-1432-01	16	61621333	65716347	2698	1.608939
TCGA-BA-4076-01A-01D-1432-01	16	65717622	66295260	527	0.240801
TCGA-BA-4076-01A-01D-1432-01	16	66296559	73706848	3406	1.901637
TCGA-BA-4076-01A-01D-1432-01	16	73708392	74091120	320	1.007579
TCGA-BA-4076-01A-01D-1432-01	16	74096085	76361119	1177	0.240801
TCGA-BA-4076-01A-01D-1432-01	16	76363785	76579191	192	0.000000
TCGA-BA-4076-01A-01D-1432-01	16	76595025	76614288	19	0.998623
TCGA-BA-4076-01A-01D-1432-01	16	76615626	76618621	6	0.000000
TCGA-BA-4076-01A-01D-1432-01	16	76618964	76655243	16	0.425362
TCGA-BA-4076-01A-01D-1432-01	16	76656354	77011245	203	0.000000
TCGA-BA-4076-01A-01D-1432-01	16	77012217	77090728	86	0.342420
TCGA-BA-4076-01A-01D-1432-01	16	77093544	79152187	1800	0.000000
TCGA-BA-4076-01A-01D-1432-01	16	79155751	81293737	1810	0.306811
TCGA-BA-4076-01A-01D-1432-01	16	81299521	88525774	4863	0.000000
TCGA-BA-4076-01A-01D-1432-01	16	88525831	89379936	33	0.156961
TCGA-BA-4076-01A-01D-1432-01	17	987221	33671466	13430	0.000000
TCGA-BA-4076-01A-01D-1432-01	17	33769837	33802403	24	0.734354
TCGA-BA-4076-01A-01D-1432-01	17	33806332	77036218	22056	0.000000
TCGA-BA-4076-01A-01D-1432-01	17	77042268	77058880	14	-0.716225
TCGA-BA-4076-01A-01D-1432-01	17	77062887	80917016	1473	0.000000
TCGA-BA-4076-01A-01D-1432-01	18	329586	2548101	836	-0.778567
TCGA-BA-4076-01A-01D-1432-01	18	2783456	5474535	1819	2.117957
TCGA-BA-4076-01A-01D-1432-01	18	5475677	20052870	6207	0.000000
TCGA-BA-4076-01A-01D-1432-01	18	20069699	24501775	2829	2.565959
TCGA-BA-4076-01A-01D-1432-01	18	24502570	27232011	1607	1.445468
TCGA-BA-4076-01A-01D-1432-01	18	27239766	27766685	303	2.793497
TCGA-BA-4076-01A-01D-1432-01	18	27772716	32841868	3160	1.445468
TCGA-BA-4076-01A-01D-1432-01	18	32853049	37861957	3026	3.656854
TCGA-BA-4076-01A-01D-1432-01	18	37862370	40403828	1532	2.150830
TCGA-BA-4076-01A-01D-1432-01	18	40412587	77107934	21361	-0.785302
TCGA-BA-4076-01A-01D-1432-01	19	284018	57062955	22987	0.000000
TCGA-BA-4076-01A-01D-1432-01	19	57063567	57748048	410	0.641761
TCGA-BA-4076-01A-01D-1432-01	19	57752326	58878226	560	-0.745859
TCGA-BA-4076-01A-01D-1432-01	20	455764	781740	218	-0.134145
TCGA-BA-4076-01A-01D-1432-01	20	784958	62219837	37081	0.000000
TCGA-BA-4076-01A-01D-1432-01	21	15347621	47678774	20591	0.000000
TCGA-BA-4076-01A-01D-1432-01	22	17423930	18613737	758	0.000000
TCGA-BA-4076-01A-01D-1432-01	22	22096802	22292995	89	0.667152
TCGA-BA-4076-01A-01D-1432-01	22	23816388	49331012	16090	0.000000
TCGA-BA-4076-01A-01D-1432-01	X	3157107	154905589	63813	0.000000
TCGA-BA-4077-01B-01D-1432-01	1	3218610	247800377	129191	0.000000
TCGA-BA-4077-01B-01D-1432-01	1	247806068	247813706	6	0.582915
TCGA-BA-4077-01B-01D-1432-01	2	484222	141487884	73234	0.000000
TCGA-BA-4077-01B-01D-1432-01	2	141487897	141717646	113	-0.408647
TCGA-BA-4077-01B-01D-1432-01	2	141718009	141822000	91	-0.791005
TCGA-BA-4077-01B-01D-1432-01	2	141822622	141840541	9	-1.189475
TCGA-BA-4077-01B-01D-1432-01	2	141841768	141994465	89	-1.083654
TCGA-BA-4077-01B-01D-1432-01	2	141998560	142074734	49	-0.791005
TCGA-BA-4077-01B-01D-1432-01	2	142075561	142125733	27	-0.408647
TCGA-BA-4077-01B-01D-1432-01	2	142126389	142204803	56	0.000000
TCGA-BA-4077-01B-01D-1432-01	2	142204811	142275325	71	-0.580960
TCGA-BA-4077-01B-01D-1432-01	2	142281024	198373287	31243	0.455471
TCGA-BA-4077-01B-01D-1432-01	2	198374172	198438425	17	-0.116805
TCGA-BA-4077-01B-01D-1432-01	2	198442375	211520788	7502	0.433107
TCGA-BA-4077-01B-01D-1432-01	2	211527043	242476062	18847	-0.716788
TCGA-BA-4077-01B-01D-1432-01	3	2212571	30088932	16459	0.000000
TCGA-BA-4077-01B-01D-1432-01	3	30098817	30794439	496	-0.618727
TCGA-BA-4077-01B-01D-1432-01	3	30795589	197538677	89466	0.000000
TCGA-BA-4077-01B-01D-1432-01	4	1053934	22264580	13177	0.000000
TCGA-BA-4077-01B-01D-1432-01	4	22264997	22404954	94	-0.566571
TCGA-BA-4077-01B-01D-1432-01	4	22406335	87449995	34582	0.000000
TCGA-BA-4077-01B-01D-1432-01	4	87450292	87572133	44	-0.690424
TCGA-BA-4077-01B-01D-1432-01	4	87577134	182174931	51752	0.000000
TCGA-BA-4077-01B-01D-1432-01	4	182176541	182325980	146	-0.286674
TCGA-BA-4077-01B-01D-1432-01	4	182361559	188762240	2987	0.000000
TCGA-BA-4077-01B-01D-1432-01	5	914233	2735736	853	1.751551
TCGA-BA-4077-01B-01D-1432-01	5	2759250	16969440	9689	0.651679
TCGA-BA-4077-01B-01D-1432-01	5	16973769	154128376	73981	0.000000
TCGA-BA-4077-01B-01D-1432-01	5	154129353	154190641	25	-0.746605
TCGA-BA-4077-01B-01D-1432-01	5	154192935	180360469	16000	0.000000
TCGA-BA-4077-01B-01D-1432-01	6	1014281	163171970	92773	0.000000
TCGA-BA-4077-01B-01D-1432-01	6	163172451	170903919	3759	0.682096
TCGA-BA-4077-01B-01D-1432-01	7	705284	24178242	12300	0.000000
TCGA-BA-4077-01B-01D-1432-01	7	24178891	24179661	5	-0.884833
TCGA-BA-4077-01B-01D-1432-01	7	24179692	40691626	10849	0.000000
TCGA-BA-4077-01B-01D-1432-01	7	40696533	40806526	64	-0.755986
TCGA-BA-4077-01B-01D-1432-01	7	40811880	105475970	30074	0.000000
TCGA-BA-4077-01B-01D-1432-01	7	105478436	105480149	5	-0.943480
TCGA-BA-4077-01B-01D-1432-01	7	105483775	133133908	14782	0.000000
TCGA-BA-4077-01B-01D-1432-01	7	133137644	133597490	294	-0.752292
TCGA-BA-4077-01B-01D-1432-01	7	133600466	158385118	12982	0.000000
TCGA-BA-4077-01B-01D-1432-01	8	617667	3422332	1405	0.000000
TCGA-BA-4077-01B-01D-1432-01	8	3423073	4089116	395	-0.408075
TCGA-BA-4077-01B-01D-1432-01	8	4089132	145232496	79776	0.000000
TCGA-BA-4077-01B-01D-1432-01	9	789932	90246388	36790	0.000000
TCGA-BA-4077-01B-01D-1432-01	9	90246415	140938752	31257	0.662849
TCGA-BA-4077-01B-01D-1432-01	10	415240	2475815	1121	0.714525
TCGA-BA-4077-01B-01D-1432-01	10	2479703	77260682	42998	0.000000
TCGA-BA-4077-01B-01D-1432-01	10	77264300	77446895	124	-0.719534
TCGA-BA-4077-01B-01D-1432-01	10	77447574	103766385	16421	0.000000
TCGA-BA-4077-01B-01D-1432-01	10	103775845	104030586	89	0.599799
TCGA-BA-4077-01B-01D-1432-01	10	104031319	129708970	17566	0.000000
TCGA-BA-4077-01B-01D-1432-01	10	129711545	129847109	79	-0.714762
TCGA-BA-4077-01B-01D-1432-01	10	129847120	130228410	281	0.000000
TCGA-BA-4077-01B-01D-1432-01	10	130229843	130306870	81	-0.732667
TCGA-BA-4077-01B-01D-1432-01	10	130307621	130535571	209	0.000000
TCGA-BA-4077-01B-01D-1432-01	10	130535770	135225087	1936	-0.741080
TCGA-BA-4077-01B-01D-1432-01	11	456120	68892284	36133	0.000000
TCGA-BA-4077-01B-01D-1432-01	11	68892808	69194986	173	2.680531
TCGA-BA-4077-01B-01D-1432-01	11	69195097	71071509	1098	1.896153
TCGA-BA-4077-01B-01D-1432-01	11	71076931	78230635	3646	0.612516
TCGA-BA-4077-01B-01D-1432-01	11	78238743	134140152	36224	0.000000
TCGA-BA-4077-01B-01D-1432-01	12	889902	1057093	73	0.531162
TCGA-BA-4077-01B-01D-1432-01	12	1062931	9264946	4560	0.000000
TCGA-BA-4077-01B-01D-1432-01	12	9265796	29297562	12227	-0.424267
TCGA-BA-4077-01B-01D-1432-01	12	29298815	133161346	57115	0.000000
TCGA-BA-4077-01B-01D-1432-01	13	19450806	114987458	56669	0.000000
TCGA-BA-4077-01B-01D-1432-01	14	20501368	52938087	16994	0.000000
TCGA-BA-4077-01B-01D-1432-01	14	52949212	52992545	25	-0.777783
TCGA-BA-4077-01B-01D-1432-01	14	52993790	56267456	1976	0.000000
TCGA-BA-4077-01B-01D-1432-01	14	56269249	65961278	6217	0.654312
TCGA-BA-4077-01B-01D-1432-01	14	65981301	66240283	125	-0.724467
TCGA-BA-4077-01B-01D-1432-01	14	66242314	68683125	1181	0.639089
TCGA-BA-4077-01B-01D-1432-01	14	68688906	68694340	5	2.182715
TCGA-BA-4077-01B-01D-1432-01	14	68696385	68736654	27	3.631379
TCGA-BA-4077-01B-01D-1432-01	14	68742609	105988038	22917	0.639089
TCGA-BA-4077-01B-01D-1432-01	15	23687685	64891298	23228	0.000000
TCGA-BA-4077-01B-01D-1432-01	15	64896492	101884307	21320	0.626424
TCGA-BA-4077-01B-01D-1432-01	16	653459	10883109	5403	0.604555
TCGA-BA-4077-01B-01D-1432-01	16	10885075	11345699	344	0.000000
TCGA-BA-4077-01B-01D-1432-01	16	11351211	13648300	1656	0.650276
TCGA-BA-4077-01B-01D-1432-01	16	13650170	31850299	6492	0.000000
TCGA-BA-4077-01B-01D-1432-01	16	46507665	56958801	6934	-0.654108
TCGA-BA-4077-01B-01D-1432-01	16	56963322	56977898	11	0.154872
TCGA-BA-4077-01B-01D-1432-01	16	56980908	57039142	28	0.617113
TCGA-BA-4077-01B-01D-1432-01	16	57040578	89379936	19943	0.000000
TCGA-BA-4077-01B-01D-1432-01	17	987221	57813491	25294	0.000000
TCGA-BA-4077-01B-01D-1432-01	17	57819810	57845040	11	-0.571936
TCGA-BA-4077-01B-01D-1432-01	17	57859131	71645632	8159	0.000000
TCGA-BA-4077-01B-01D-1432-01	17	71646043	71651310	6	-0.997557
TCGA-BA-4077-01B-01D-1432-01	17	71653735	77781725	2331	0.000000
TCGA-BA-4077-01B-01D-1432-01	17	77792037	80791252	1118	-0.706863
TCGA-BA-4077-01B-01D-1432-01	17	80795627	80917016	78	0.597997
TCGA-BA-4077-01B-01D-1432-01	18	329586	1197480	253	0.753985
TCGA-BA-4077-01B-01D-1432-01	18	1254314	77107934	42427	0.000000
TCGA-BA-4077-01B-01D-1432-01	19	284018	58878226	23957	0.000000
TCGA-BA-4077-01B-01D-1432-01	20	455764	62219837	37299	0.000000
TCGA-BA-4077-01B-01D-1432-01	21	15347621	47678774	20591	0.000000
TCGA-BA-4077-01B-01D-1432-01	22	17423930	49331012	16937	0.000000
TCGA-BA-4077-01B-01D-1432-01	X	3157107	147429123	61255	0.000000
TCGA-BA-4077-01B-01D-1432-01	X	147435233	147476803	28	1.099574
TCGA-BA-4077-01B-01D-1432-01	X	147477574	149838814	1037	0.000000
TCGA-BA-4077-01B-01D-1432-01	X	149838928	149860214	23	1.367782
TCGA-BA-4077-01B-01D-1432-01	X	149863290	154905589	1470	0.000000
TCGA-BA-4078-01A-01D-1432-01	1	3218610	27728040	12961	-0.788842
TCGA-BA-4078-01A-01D-1432-01	1	27737335	41398095	7061	0.000000
TCGA-BA-4078-01A-01D-1432-01	1	41398439	41484317	46	-0.747952
TCGA-BA-4078-01A-01D-1432-01	1	41490831	150667113	48024	0.000000
TCGA-BA-4078-01A-01D-1432-01	1	150668198	150677719	11	-0.661668
TCGA-BA-4078-01A-01D-1432-01	1	150678057	186603937	22490	0.000000
TCGA-BA-4078-01A-01D-1432-01	1	186612040	203403393	10015	-0.770050
TCGA-BA-4078-01A-01D-1432-01	1	203406330	247813706	28589	0.000000
TCGA-BA-4078-01A-01D-1432-01	2	484222	96046955	50571	0.000000
TCGA-BA-4078-01A-01D-1432-01	2	96052473	96071504	15	0.656470
TCGA-BA-4078-01A-01D-1432-01	2	96500454	158606854	32445	0.000000
TCGA-BA-4078-01A-01D-1432-01	2	158612123	158726256	68	-0.796614
TCGA-BA-4078-01A-01D-1432-01	2	158733608	242476062	48249	0.000000
TCGA-BA-4078-01A-01D-1432-01	3	2212571	164031655	89503	0.000000
TCGA-BA-4078-01A-01D-1432-01	3	164032228	197538677	16918	0.245158
TCGA-BA-4078-01A-01D-1432-01	4	1053934	188762240	102782	0.000000
TCGA-BA-4078-01A-01D-1432-01	5	914233	180360469	100548	0.000000
TCGA-BA-4078-01A-01D-1432-01	6	1014281	4671097	2568	0.000000
TCGA-BA-4078-01A-01D-1432-01	6	4671240	14310943	6967	-0.768685
TCGA-BA-4078-01A-01D-1432-01	6	14311488	25133276	7473	0.000000
TCGA-BA-4078-01A-01D-1432-01	6	25135663	25156061	16	0.572713
TCGA-BA-4078-01A-01D-1432-01	6	25157508	27261371	856	0.000000
TCGA-BA-4078-01A-01D-1432-01	6	27346793	31206408	1351	-0.737542
TCGA-BA-4078-01A-01D-1432-01	6	32869045	134359326	55510	0.000000
TCGA-BA-4078-01A-01D-1432-01	6	134361696	134620862	166	0.715044
TCGA-BA-4078-01A-01D-1432-01	6	134622514	170903919	21625	0.000000
TCGA-BA-4078-01A-01D-1432-01	7	705284	14240754	6489	0.000000
TCGA-BA-4078-01A-01D-1432-01	7	14242662	14245410	8	-0.882171
TCGA-BA-4078-01A-01D-1432-01	7	14245943	72401628	30996	0.000000
TCGA-BA-4078-01A-01D-1432-01	7	72731953	72792745	26	0.544430
TCGA-BA-4078-01A-01D-1432-01	7	72795718	158385118	43836	0.000000
TCGA-BA-4078-01A-01D-1432-01	8	617667	145232496	81576	0.000000
TCGA-BA-4078-01A-01D-1432-01	9	789932	140938752	68047	0.000000
TCGA-BA-4078-01A-01D-1432-01	10	415240	135225087	80905	0.000000
TCGA-BA-4078-01A-01D-1432-01	11	456120	44094671	27743	0.000000
TCGA-BA-4078-01A-01D-1432-01	11	44095050	45662055	1128	0.772332
TCGA-BA-4078-01A-01D-1432-01	11	45662829	45974590	171	1.963294
TCGA-BA-4078-01A-01D-1432-01	11	45974643	47816871	746	1.194300
TCGA-BA-4078-01A-01D-1432-01	11	47819950	68737062	6264	0.000000
TCGA-BA-4078-01A-01D-1432-01	11	68743662	70795074	1153	3.656854
TCGA-BA-4078-01A-01D-1432-01	11	70795265	71291490	371	2.676405
TCGA-BA-4078-01A-01D-1432-01	11	71293887	71341044	7	3.656854
TCGA-BA-4078-01A-01D-1432-01	11	71352139	134140152	39691	0.000000
TCGA-BA-4078-01A-01D-1432-01	12	889902	133161346	73975	0.000000
TCGA-BA-4078-01A-01D-1432-01	13	19450806	24778126	2666	0.000000
TCGA-BA-4078-01A-01D-1432-01	13	24815740	24823347	10	-0.504818
TCGA-BA-4078-01A-01D-1432-01	13	24824936	114987458	53993	0.000000
TCGA-BA-4078-01A-01D-1432-01	14	20501368	105988038	49467	0.000000
TCGA-BA-4078-01A-01D-1432-01	15	23687685	101884307	44548	0.000000
TCGA-BA-4078-01A-01D-1432-01	16	653459	89379936	40811	0.000000
TCGA-BA-4078-01A-01D-1432-01	17	987221	80917016	36997	0.000000
TCGA-BA-4078-01A-01D-1432-01	18	329586	77107934	42680	0.000000
TCGA-BA-4078-01A-01D-1432-01	19	284018	58878226	23957	0.000000
TCGA-BA-4078-01A-01D-1432-01	20	455764	62219837	37299	0.000000
TCGA-BA-4078-01A-01D-1432-01	21	15347621	47678774	20591	0.000000
TCGA-BA-4078-01A-01D-1432-01	22	17423930	49331012	16937	0.000000
TCGA-BA-4078-01A-01D-1432-01	X	3157107	154905589	63813	0.000000
TCGA-BA-5149-01A-01D-1510-01	1	3218610	192449933	93947	0.000000
TCGA-BA-5149-01A-01D-1510-01	1	192455537	192623888	141	-0.441784
TCGA-BA-5149-01A-01D-1510-01	1	192624454	247813706	35109	0.000000
TCGA-BA-5149-01A-01D-1510-01	2	484222	14441090	8677	0.000000
TCGA-BA-5149-01A-01D-1510-01	2	14446730	14714466	208	-0.377409
TCGA-BA-5149-01A-01D-1510-01	2	14716007	242476062	122463	0.000000
TCGA-BA-5149-01A-01D-1510-01	3	2212571	174887823	94926	0.000000
TCGA-BA-5149-01A-01D-1510-01	3	174888942	174923526	33	-0.184710
TCGA-BA-5149-01A-01D-1510-01	3	174923841	197538677	11462	0.000000
TCGA-BA-5149-01A-01D-1510-01	4	1053934	47629866	27924	0.000000
TCGA-BA-5149-01A-01D-1510-01	4	47631968	48068826	242	0.856206
TCGA-BA-5149-01A-01D-1510-01	4	52698757	188762240	74616	0.000000
TCGA-BA-5149-01A-01D-1510-01	5	914233	13717823	8682	0.000000
TCGA-BA-5149-01A-01D-1510-01	5	13719997	14470406	691	0.386380
TCGA-BA-5149-01A-01D-1510-01	5	14470509	16795287	1057	0.000000
TCGA-BA-5149-01A-01D-1510-01	5	16797133	17317064	296	0.342916
TCGA-BA-5149-01A-01D-1510-01	5	17325718	38289862	11297	0.000000
TCGA-BA-5149-01A-01D-1510-01	5	38290396	45378456	3926	-0.352475
TCGA-BA-5149-01A-01D-1510-01	5	50124856	51929087	995	0.102738
TCGA-BA-5149-01A-01D-1510-01	5	51930342	53268300	856	0.616858
TCGA-BA-5149-01A-01D-1510-01	5	53271420	54771380	1006	0.102738
TCGA-BA-5149-01A-01D-1510-01	5	54773874	56635374	1168	0.648341
TCGA-BA-5149-01A-01D-1510-01	5	56639291	59245599	1828	0.102738
TCGA-BA-5149-01A-01D-1510-01	5	59250506	59312664	36	-0.227974
TCGA-BA-5149-01A-01D-1510-01	5	59316031	180360469	68710	0.000000
TCGA-BA-5149-01A-01D-1510-01	6	1014281	22431868	15081	0.384410
TCGA-BA-5149-01A-01D-1510-01	6	22431931	32880545	4154	0.150369
TCGA-BA-5149-01A-01D-1510-01	6	32881527	33751643	461	-0.285604
TCGA-BA-5149-01A-01D-1510-01	6	33758944	170903919	76836	0.000000
TCGA-BA-5149-01A-01D-1510-01	7	705284	109882848	55858	0.000000
TCGA-BA-5149-01A-01D-1510-01	7	109882919	111359012	544	-0.310730
TCGA-BA-5149-01A-01D-1510-01	7	111366122	158385118	24953	0.000000
TCGA-BA-5149-01A-01D-1510-01	8	617667	3346335	1315	0.000000
TCGA-BA-5149-01A-01D-1510-01	8	3350377	3443486	117	-0.368856
TCGA-BA-5149-01A-01D-1510-01	8	3451057	3870616	246	-0.712999
TCGA-BA-5149-01A-01D-1510-01	8	3873223	3961865	79	-0.368856
TCGA-BA-5149-01A-01D-1510-01	8	3961881	145232496	79819	0.000000
TCGA-BA-5149-01A-01D-1510-01	9	789932	113751324	51949	0.000000
TCGA-BA-5149-01A-01D-1510-01	9	113751325	113761094	8	-1.261024
TCGA-BA-5149-01A-01D-1510-01	9	113763307	140938752	16090	0.000000
TCGA-BA-5149-01A-01D-1510-01	10	415240	13392854	9168	0.000000
TCGA-BA-5149-01A-01D-1510-01	10	13407968	13417129	10	-0.641890
TCGA-BA-5149-01A-01D-1510-01	10	13418060	67421855	29675	0.000000
TCGA-BA-5149-01A-01D-1510-01	10	67422456	67592121	151	-0.387276
TCGA-BA-5149-01A-01D-1510-01	10	67597853	135225087	41901	0.000000
TCGA-BA-5149-01A-01D-1510-01	11	456120	47232184	29550	0.000000
TCGA-BA-5149-01A-01D-1510-01	11	47242346	50047230	980	-0.381253
TCGA-BA-5149-01A-01D-1510-01	11	50050722	57329466	769	0.000000
TCGA-BA-5149-01A-01D-1510-01	11	57334065	64592908	3681	-0.343507
TCGA-BA-5149-01A-01D-1510-01	11	65670510	66966662	495	0.413957
TCGA-BA-5149-01A-01D-1510-01	11	66967576	68640578	514	1.106952
TCGA-BA-5149-01A-01D-1510-01	11	68643909	70956327	1312	3.656854
TCGA-BA-5149-01A-01D-1510-01	11	70956497	71758652	403	1.643942
TCGA-BA-5149-01A-01D-1510-01	11	71759087	105355356	20186	0.000000
TCGA-BA-5149-01A-01D-1510-01	11	105358290	112858593	4526	-0.394775
TCGA-BA-5149-01A-01D-1510-01	11	112868787	134140152	14858	0.000000
TCGA-BA-5149-01A-01D-1510-01	12	889902	133161346	73975	0.000000
TCGA-BA-5149-01A-01D-1510-01	13	19450806	52781171	20272	-0.352846
TCGA-BA-5149-01A-01D-1510-01	13	52782584	114987458	36397	0.000000
TCGA-BA-5149-01A-01D-1510-01	14	20501368	105988038	49467	0.000000
TCGA-BA-5149-01A-01D-1510-01	15	23687685	33221748	3510	0.000000
TCGA-BA-5149-01A-01D-1510-01	15	33221791	33270976	33	-0.348661
TCGA-BA-5149-01A-01D-1510-01	15	33279149	101884307	41005	0.000000
TCGA-BA-5149-01A-01D-1510-01	16	653459	78677032	33799	0.000000
TCGA-BA-5149-01A-01D-1510-01	16	78677139	89379936	7012	0.715466
TCGA-BA-5149-01A-01D-1510-01	17	987221	80917016	36997	0.000000
TCGA-BA-5149-01A-01D-1510-01	18	329586	54189240	30148	0.000000
TCGA-BA-5149-01A-01D-1510-01	18	54191033	54355279	78	-0.315043
TCGA-BA-5149-01A-01D-1510-01	18	54361872	54467343	54	-0.551134
TCGA-BA-5149-01A-01D-1510-01	18	54469295	58197400	2552	-0.315043
TCGA-BA-5149-01A-01D-1510-01	18	58199388	58200438	5	-1.079941
TCGA-BA-5149-01A-01D-1510-01	18	58206318	77107934	9843	-0.315043
TCGA-BA-5149-01A-01D-1510-01	19	284018	58878226	23957	0.000000
TCGA-BA-5149-01A-01D-1510-01	20	455764	62219837	37299	0.000000
TCGA-BA-5149-01A-01D-1510-01	21	15347621	47678774	20591	0.000000
TCGA-BA-5149-01A-01D-1510-01	22	17423930	49331012	16937	0.000000
TCGA-BA-5149-01A-01D-1510-01	X	3157107	154905589	63813	0.000000
TCGA-BA-5151-01A-01D-1432-01	1	3218610	247813706	129197	0.000000
TCGA-BA-5151-01A-01D-1432-01	2	484222	133447303	68719	0.000000
TCGA-BA-5151-01A-01D-1432-01	2	133448861	133709818	208	-0.393457
TCGA-BA-5151-01A-01D-1432-01	2	133713038	133773318	46	0.000000
TCGA-BA-5151-01A-01D-1432-01	2	133773824	133823842	48	-0.406952
TCGA-BA-5151-01A-01D-1432-01	2	133826358	134054312	135	-0.826419
TCGA-BA-5151-01A-01D-1432-01	2	134156255	241588119	61792	0.000000
TCGA-BA-5151-01A-01D-1432-01	2	241593944	241609579	13	-0.758675
TCGA-BA-5151-01A-01D-1432-01	2	241610281	242476062	387	0.000000
TCGA-BA-5151-01A-01D-1432-01	3	2212571	197538677	106421	0.000000
TCGA-BA-5151-01A-01D-1432-01	4	1053934	25328881	15171	-0.437085
TCGA-BA-5151-01A-01D-1432-01	4	25334072	26890432	944	3.656854
TCGA-BA-5151-01A-01D-1432-01	4	26891315	27338022	284	3.549409
TCGA-BA-5151-01A-01D-1432-01	4	27338849	46319991	10835	0.386488
TCGA-BA-5151-01A-01D-1432-01	4	46320676	161084577	61177	0.000000
TCGA-BA-5151-01A-01D-1432-01	4	161084942	161126212	40	-0.486823
TCGA-BA-5151-01A-01D-1432-01	4	161126433	188762240	14331	0.000000
TCGA-BA-5151-01A-01D-1432-01	5	914233	93413307	49745	0.000000
TCGA-BA-5151-01A-01D-1432-01	5	93416526	93560807	58	-0.430988
TCGA-BA-5151-01A-01D-1432-01	5	93563321	93748555	98	0.000000
TCGA-BA-5151-01A-01D-1432-01	5	93750800	93791082	32	-0.467492
TCGA-BA-5151-01A-01D-1432-01	5	93793895	180360469	50615	0.000000
TCGA-BA-5151-01A-01D-1432-01	6	1014281	170903919	96532	0.000000
TCGA-BA-5151-01A-01D-1432-01	7	705284	158385118	81355	0.000000
TCGA-BA-5151-01A-01D-1432-01	8	617667	30245351	17672	0.000000
TCGA-BA-5151-01A-01D-1432-01	8	30254425	31126442	504	0.577280
TCGA-BA-5151-01A-01D-1432-01	8	31130167	47460945	6595	-0.268726
TCGA-BA-5151-01A-01D-1432-01	8	47463862	100220903	29890	0.000000
TCGA-BA-5151-01A-01D-1432-01	8	100221173	127709426	16179	0.856498
TCGA-BA-5151-01A-01D-1432-01	8	127712684	127717198	7	-0.749215
TCGA-BA-5151-01A-01D-1432-01	8	127727973	145232496	10729	0.847982
TCGA-BA-5151-01A-01D-1432-01	9	789932	140938752	68047	0.000000
TCGA-BA-5151-01A-01D-1432-01	10	415240	135225087	80905	0.000000
